state,end_date,new_cases,new_deaths,year,population
AS,2022-10-19,1,0,2022,NA
AS,2022-10-26,6,0,2022,NA
AS,2022-11-02,0,0,2022,NA
AS,2022-11-09,0,0,2022,NA
AS,2022-11-16,5,0,2022,NA
AS,2022-11-23,0,0,2022,NA
AS,2022-11-30,1,0,2022,NA
AS,2022-12-07,1,0,2022,NA
AS,2022-12-14,1,0,2022,NA
AS,2022-12-21,1,0,2022,NA
AS,2022-12-28,0,0,2022,NA
AS,2023-01-04,0,0,2023,NA
AS,2023-01-11,43,0,2023,NA
AS,2023-01-18,0,0,2023,NA
AS,2023-01-25,8,0,2023,NA
AS,2023-02-01,3,0,2023,NA
AS,2023-02-08,0,0,2023,NA
AS,2023-02-15,0,0,2023,NA
AS,2023-02-22,0,0,2023,NA
AS,2023-03-01,0,0,2023,NA
AS,2023-03-08,0,0,2023,NA
AS,2023-03-15,0,0,2023,NA
AS,2023-03-22,1,0,2023,NA
AS,2023-03-29,3,0,2023,NA
AS,2023-04-05,2,0,2023,NA
AS,2023-04-12,0,0,2023,NA
AS,2023-04-19,3,0,2023,NA
AS,2023-04-26,0,0,2023,NA
AS,2023-05-03,0,0,2023,NA
AS,2023-05-10,2,0,2023,NA
AZ,2020-01-22,0,0,2020,7187135
AZ,2020-01-29,1,0,2020,7187135
AZ,2020-02-05,0,0,2020,7187135
AZ,2020-02-12,0,0,2020,7187135
AZ,2020-02-19,0,0,2020,7187135
AZ,2020-02-26,0,0,2020,7187135
AZ,2020-03-04,0,0,2020,7187135
AZ,2020-03-11,8,0,2020,7187135
AZ,2020-03-18,18,0,2020,7187135
AZ,2020-03-25,374,6,2020,7187135
AZ,2020-04-01,1012,26,2020,7187135
AZ,2020-04-08,1313,57,2020,7187135
AZ,2020-04-15,1243,66,2020,7187135
AZ,2020-04-22,1504,76,2020,7187135
AZ,2020-04-29,1736,77,2020,7187135
AZ,2020-05-06,2498,118,2020,7187135
AZ,2020-05-13,2509,169,2020,7187135
AZ,2020-05-20,2690,152,2020,7187135
AZ,2020-05-27,2413,87,2020,7187135
AZ,2020-06-03,5035,149,2020,7187135
AZ,2020-06-10,7498,117,2020,7187135
AZ,2020-06-17,11085,148,2020,7187135
AZ,2020-06-24,19253,218,2020,7187135
AZ,2020-07-01,23925,258,2020,7187135
AZ,2020-07-08,24499,237,2020,7187135
AZ,2020-07-15,22740,472,2020,7187135
AZ,2020-07-22,19264,541,2020,7187135
AZ,2020-07-29,17657,479,2020,7187135
AZ,2020-08-05,13935,478,2020,7187135
AZ,2020-08-12,7233,415,2020,7187135
AZ,2020-08-19,6117,286,2020,7187135
AZ,2020-08-26,3909,263,2020,7187135
AZ,2020-09-02,3392,172,2020,7187135
AZ,2020-09-09,3680,184,2020,7187135
AZ,2020-09-16,3366,119,2020,7187135
AZ,2020-09-23,5381,157,2020,7187135
AZ,2020-09-30,3220,126,2020,7187135
AZ,2020-10-07,4033,80,2020,7187135
AZ,2020-10-14,5096,39,2020,7187135
AZ,2020-10-21,6275,82,2020,7187135
AZ,2020-10-28,7253,51,2020,7187135
AZ,2020-11-04,9468,154,2020,7187135
AZ,2020-11-11,14530,169,2020,7187135
AZ,2020-11-18,17939,137,2020,7187135
AZ,2020-11-25,27748,159,2020,7187135
AZ,2020-12-02,30129,215,2020,7187135
AZ,2020-12-09,41622,342,2020,7187135
AZ,2020-12-16,46684,449,2020,7187135
AZ,2020-12-23,43988,650,2020,7187135
AZ,2020-12-30,39216,538,2020,7187135
AZ,2021-01-06,62191,726,2021,7274078
AZ,2021-01-13,67049,1229,2021,7274078
AZ,2021-01-20,48815,855,2021,7274078
AZ,2021-01-27,48017,1115,2021,7274078
AZ,2021-02-03,28818,933,2021,7274078
AZ,2021-02-10,21883,886,2021,7274078
AZ,2021-02-17,11793,601,2021,7274078
AZ,2021-02-24,10913,630,2021,7274078
AZ,2021-03-03,7848,398,2021,7274078
AZ,2021-03-10,8652,314,2021,7274078
AZ,2021-03-17,5391,180,2021,7274078
AZ,2021-03-24,3969,257,2021,7274078
AZ,2021-03-31,3979,112,2021,7274078
AZ,2021-04-07,4424,70,2021,7274078
AZ,2021-04-14,5034,82,2021,7274078
AZ,2021-04-21,4539,90,2021,7274078
AZ,2021-04-28,4968,85,2021,7274078
AZ,2021-05-05,5236,76,2021,7274078
AZ,2021-05-12,4603,70,2021,7274078
AZ,2021-05-19,3951,63,2021,7274078
AZ,2021-05-26,3750,80,2021,7274078
AZ,2021-06-02,3868,72,2021,7274078
AZ,2021-06-09,2822,65,2021,7274078
AZ,2021-06-16,2971,75,2021,7274078
AZ,2021-06-23,3052,86,2021,7274078
AZ,2021-06-30,3847,68,2021,7274078
AZ,2021-07-07,3411,68,2021,7274078
AZ,2021-07-14,5568,71,2021,7274078
AZ,2021-07-21,7611,51,2021,7274078
AZ,2021-07-28,9983,60,2021,7274078
AZ,2021-08-04,14202,104,2021,7274078
AZ,2021-08-11,17150,116,2021,7274078
AZ,2021-08-18,20128,98,2021,7274078
AZ,2021-08-25,18384,134,2021,7274078
AZ,2021-09-01,25354,215,2021,7274078
AZ,2021-09-08,20350,223,2021,7274078
AZ,2021-09-15,18906,254,2021,7274078
AZ,2021-09-22,16944,320,2021,7274078
AZ,2021-09-29,17976,291,2021,7274078
AZ,2021-10-06,17991,277,2021,7274078
AZ,2021-10-13,15879,220,2021,7274078
AZ,2021-10-20,14918,289,2021,7274078
AZ,2021-10-27,17104,318,2021,7274078
AZ,2021-11-03,18789,228,2021,7274078
AZ,2021-11-10,23757,254,2021,7274078
AZ,2021-11-17,24615,227,2021,7274078
AZ,2021-11-24,28356,344,2021,7274078
AZ,2021-12-01,20695,252,2021,7274078
AZ,2021-12-08,28655,429,2021,7274078
AZ,2021-12-15,22399,545,2021,7274078
AZ,2021-12-22,20186,492,2021,7274078
AZ,2021-12-29,23897,355,2021,7274078
AZ,2022-01-05,51482,399,2022,7377566
AZ,2022-01-12,104801,423,2022,7377566
AZ,2022-01-19,141828,423,2022,7377566
AZ,2022-01-26,133312,483,2022,7377566
AZ,2022-02-02,87038,470,2022,7377566
AZ,2022-02-09,45101,487,2022,7377566
AZ,2022-02-16,25443,334,2022,7377566
AZ,2022-02-23,14593,515,2022,7377566
AZ,2022-03-02,5212,2,2022,7377566
AZ,2022-03-09,10428,383,2022,7377566
AZ,2022-03-16,5153,456,2022,7377566
AZ,2022-03-23,4566,336,2022,7377566
AZ,2022-03-30,10143,386,2022,7377566
AZ,2022-04-06,6828,413,2022,7377566
AZ,2022-04-13,2721,141,2022,7377566
AZ,2022-04-20,2437,30,2022,7377566
AZ,2022-04-27,2358,99,2022,7377566
AZ,2022-05-04,3911,238,2022,7377566
AZ,2022-05-11,5490,41,2022,7377566
AZ,2022-05-18,7204,29,2022,7377566
AZ,2022-05-25,11498,40,2022,7377566
AZ,2022-06-01,13042,33,2022,7377566
AZ,2022-06-08,14677,39,2022,7377566
AZ,2022-06-15,16334,28,2022,7377566
AZ,2022-06-22,15373,52,2022,7377566
AZ,2022-06-29,16514,64,2022,7377566
AZ,2022-07-06,20198,57,2022,7377566
AZ,2022-07-13,15280,60,2022,7377566
AZ,2022-07-20,18135,66,2022,7377566
AZ,2022-07-27,17249,70,2022,7377566
AZ,2022-08-03,15034,74,2022,7377566
AZ,2022-08-10,13501,59,2022,7377566
AZ,2022-08-17,12244,81,2022,7377566
AZ,2022-08-24,8505,65,2022,7377566
AZ,2022-08-31,8624,67,2022,7377566
AZ,2022-09-07,3681,48,2022,7377566
AZ,2022-09-14,6141,81,2022,7377566
AZ,2022-09-21,3999,82,2022,7377566
AZ,2022-09-28,3402,44,2022,7377566
AZ,2022-10-05,3675,36,2022,7377566
AZ,2022-10-12,2400,49,2022,7377566
AZ,2022-10-19,5438,60,2022,7377566
AZ,2022-10-26,4813,34,2022,7377566
AZ,2022-11-02,5129,25,2022,7377566
AZ,2022-11-09,7360,40,2022,7377566
AZ,2022-11-16,10775,33,2022,7377566
AZ,2022-11-23,13410,63,2022,7377566
AZ,2022-11-30,12987,42,2022,7377566
AZ,2022-12-07,15983,71,2022,7377566
AZ,2022-12-14,11550,107,2022,7377566
AZ,2022-12-21,8281,109,2022,7377566
AZ,2022-12-28,4973,144,2022,7377566
AZ,2023-01-04,6187,129,2023,7473027
AZ,2023-01-11,7369,192,2023,7473027
AZ,2023-01-18,2756,128,2023,7473027
AZ,2023-01-25,3554,144,2023,7473027
AZ,2023-02-01,3087,107,2023,7473027
AZ,2023-02-08,3099,54,2023,7473027
AZ,2023-02-15,3379,67,2023,7473027
AZ,2023-02-22,3716,39,2023,7473027
AZ,2023-03-01,5663,34,2023,7473027
AZ,2023-03-08,3220,26,2023,7473027
AZ,2023-03-15,4892,56,2023,7473027
AZ,2023-03-22,2651,32,2023,7473027
AZ,2023-03-29,3263,35,2023,7473027
AZ,2023-04-05,2931,33,2023,7473027
AZ,2023-04-12,3675,35,2023,7473027
AZ,2023-04-19,3408,79,2023,7473027
AZ,2023-04-26,4006,23,2023,7473027
AZ,2023-05-03,3206,22,2023,7473027
AZ,2023-05-10,2608,34,2023,7473027
CA,2020-01-22,0,0,2020,NA
CA,2020-01-29,2,0,2020,NA
CA,2020-02-05,6,0,2020,NA
CA,2020-02-12,8,0,2020,NA
CA,2020-02-19,14,0,2020,NA
CA,2020-02-26,22,0,2020,NA
CA,2020-03-04,28,1,2020,NA
CA,2020-03-11,140,2,2020,NA
CA,2020-03-18,468,12,2020,NA
CA,2020-03-25,2312,49,2020,NA
CA,2020-04-01,5169,108,2020,NA
CA,2020-04-08,8972,270,2020,NA
CA,2020-04-15,7368,346,2020,NA
CA,2020-04-22,10980,507,2020,NA
CA,2020-04-29,11112,516,2020,NA
CA,2020-05-06,12343,516,2020,NA
CA,2020-05-13,12265,501,2020,NA
CA,2020-05-20,13039,536,2020,NA
CA,2020-05-27,14969,342,2020,NA
CA,2020-06-03,18736,525,2020,NA
CA,2020-06-10,18533,436,2020,NA
CA,2020-06-17,20884,397,2020,NA
CA,2020-06-24,33293,435,2020,NA
CA,2020-07-01,42569,479,2020,NA
CA,2020-07-08,57083,497,2020,NA
CA,2020-07-15,58522,689,2020,NA
CA,2020-07-22,66518,628,2020,NA
CA,2020-07-29,62193,801,2020,NA
CA,2020-08-05,49959,926,2020,NA
CA,2020-08-12,61840,970,2020,NA
CA,2020-08-19,53386,812,2020,NA
CA,2020-08-26,41022,853,2020,NA
CA,2020-09-02,33604,799,2020,NA
CA,2020-09-09,28054,771,2020,NA
CA,2020-09-16,23947,683,2020,NA
CA,2020-09-23,25106,628,2020,NA
CA,2020-09-30,23721,619,2020,NA
CA,2020-10-07,21364,473,2020,NA
CA,2020-10-14,24635,393,2020,NA
CA,2020-10-21,23575,467,2020,NA
CA,2020-10-28,32061,440,2020,NA
CA,2020-11-04,33103,345,2020,NA
CA,2020-11-11,46951,321,2020,NA
CA,2020-11-18,66610,293,2020,NA
CA,2020-11-25,101588,529,2020,NA
CA,2020-12-02,108911,453,2020,NA
CA,2020-12-09,184852,885,2020,NA
CA,2020-12-16,263456,1156,2020,NA
CA,2020-12-23,305346,1687,2020,NA
CA,2020-12-30,271394,1642,2020,NA
CA,2021-01-06,280190,2485,2021,NA
CA,2021-01-13,311715,3418,2021,NA
CA,2021-01-20,247717,3049,2021,NA
CA,2021-01-27,158085,3627,2021,NA
CA,2021-02-03,116793,3665,2021,NA
CA,2021-02-10,85768,3390,2021,NA
CA,2021-02-17,55859,2624,2021,NA
CA,2021-02-24,41568,2370,2021,NA
CA,2021-03-03,31409,2958,2021,NA
CA,2021-03-10,30321,1893,2021,NA
CA,2021-03-17,20425,1319,2021,NA
CA,2021-03-24,19942,1213,2021,NA
CA,2021-03-31,18777,1074,2021,NA
CA,2021-04-07,19249,698,2021,NA
CA,2021-04-14,22245,689,2021,NA
CA,2021-04-21,16765,494,2021,NA
CA,2021-04-28,13730,342,2021,NA
CA,2021-05-05,13050,549,2021,NA
CA,2021-05-12,12391,400,2021,NA
CA,2021-05-19,9853,278,2021,NA
CA,2021-05-26,8675,221,2021,NA
CA,2021-06-02,10462,236,2021,NA
CA,2021-06-09,6655,309,2021,NA
CA,2021-06-16,6091,130,2021,NA
CA,2021-06-23,6574,215,2021,NA
CA,2021-06-30,8885,301,2021,NA
CA,2021-07-07,11566,232,2021,NA
CA,2021-07-14,21654,251,2021,NA
CA,2021-07-21,36201,171,2021,NA
CA,2021-07-28,53665,177,2021,NA
CA,2021-08-04,72029,213,2021,NA
CA,2021-08-11,85690,246,2021,NA
CA,2021-08-18,94842,315,2021,NA
CA,2021-08-25,94848,511,2021,NA
CA,2021-09-01,106976,630,2021,NA
CA,2021-09-08,75232,625,2021,NA
CA,2021-09-15,70831,944,2021,NA
CA,2021-09-22,58633,775,2021,NA
CA,2021-09-29,52063,741,2021,NA
CA,2021-10-06,45783,674,2021,NA
CA,2021-10-13,39795,682,2021,NA
CA,2021-10-20,37626,716,2021,NA
CA,2021-10-27,44167,571,2021,NA
CA,2021-11-03,43068,442,2021,NA
CA,2021-11-10,43531,529,2021,NA
CA,2021-11-17,36600,578,2021,NA
CA,2021-11-24,35113,657,2021,NA
CA,2021-12-01,32117,457,2021,NA
CA,2021-12-08,49647,527,2021,NA
CA,2021-12-15,43870,445,2021,NA
CA,2021-12-22,65862,487,2021,NA
CA,2021-12-29,185504,347,2021,NA
CA,2022-01-05,420444,425,2022,NA
CA,2022-01-12,790954,630,2022,NA
CA,2022-01-19,788494,674,2022,NA
CA,2022-01-26,708364,958,2022,NA
CA,2022-02-02,396396,1283,2022,NA
CA,2022-02-09,209866,1312,2022,NA
CA,2022-02-16,113165,1470,2022,NA
CA,2022-02-23,74290,1195,2022,NA
CA,2022-03-02,54026,1346,2022,NA
CA,2022-03-09,46754,1255,2022,NA
CA,2022-03-16,19736,748,2022,NA
CA,2022-03-23,31218,660,2022,NA
CA,2022-03-30,18983,461,2022,NA
CA,2022-04-06,20318,303,2022,NA
CA,2022-04-13,9765,203,2022,NA
CA,2022-04-20,40145,500,2022,NA
CA,2022-04-27,43476,332,2022,NA
CA,2022-05-04,48470,308,2022,NA
CA,2022-05-11,60410,254,2022,NA
CA,2022-05-18,77897,271,2022,NA
CA,2022-05-25,108013,270,2022,NA
CA,2022-06-01,109178,233,2022,NA
CA,2022-06-08,114609,172,2022,NA
CA,2022-06-15,121961,213,2022,NA
CA,2022-06-22,107026,205,2022,NA
CA,2022-06-29,129920,205,2022,NA
CA,2022-07-06,136472,271,2022,NA
CA,2022-07-13,132940,268,2022,NA
CA,2022-07-20,149725,237,2022,NA
CA,2022-07-27,136848,301,2022,NA
CA,2022-08-03,116848,292,2022,NA
CA,2022-08-10,95699,292,2022,NA
CA,2022-08-17,85684,315,2022,NA
CA,2022-08-24,76450,302,2022,NA
CA,2022-08-31,69010,263,2022,NA
CA,2022-09-07,61687,241,2022,NA
CA,2022-09-14,47273,380,2022,NA
CA,2022-09-21,35507,258,2022,NA
CA,2022-09-28,33292,220,2022,NA
CA,2022-10-05,30884,247,2022,NA
CA,2022-10-12,24900,172,2022,NA
CA,2022-10-19,20056,150,2022,NA
CA,2022-10-26,24127,326,2022,NA
CA,2022-11-02,22459,134,2022,NA
CA,2022-11-09,25737,147,2022,NA
CA,2022-11-16,34288,156,2022,NA
CA,2022-11-23,41278,211,2022,NA
CA,2022-11-30,44269,101,2022,NA
CA,2022-12-07,80545,180,2022,NA
CA,2022-12-14,67702,220,2022,NA
CA,2022-12-21,87540,308,2022,NA
CA,2022-12-28,55676,247,2022,NA
CA,2023-01-04,57501,274,2023,NA
CA,2023-01-11,44537,357,2023,NA
CA,2023-01-18,30898,411,2023,NA
CA,2023-01-25,25098,330,2023,NA
CA,2023-02-01,25331,272,2023,NA
CA,2023-02-08,27118,292,2023,NA
CA,2023-02-15,27481,266,2023,NA
CA,2023-02-22,24890,229,2023,NA
CA,2023-03-01,26162,235,2023,NA
CA,2023-03-08,23037,220,2023,NA
CA,2023-03-15,20981,157,2023,NA
CA,2023-03-22,17982,223,2023,NA
CA,2023-03-29,17264,173,2023,NA
CA,2023-04-05,13325,118,2023,NA
CA,2023-04-12,11054,124,2023,NA
CA,2023-04-19,12518,115,2023,NA
CA,2023-04-26,12533,114,2023,NA
CA,2023-05-03,12010,114,2023,NA
CA,2023-05-10,9186,109,2023,NA
CO,2020-01-22,0,0,2020,5787129
CO,2020-01-29,0,0,2020,5787129
CO,2020-02-05,0,0,2020,5787129
CO,2020-02-12,0,0,2020,5787129
CO,2020-02-19,0,0,2020,5787129
CO,2020-02-26,0,0,2020,5787129
CO,2020-03-04,1,0,2020,5787129
CO,2020-03-11,41,0,2020,5787129
CO,2020-03-18,238,5,2020,5787129
CO,2020-03-25,1137,21,2020,5787129
CO,2020-04-01,2327,60,2020,5787129
CO,2020-04-08,2542,147,2020,5787129
CO,2020-04-15,2671,230,2020,5787129
CO,2020-04-22,2531,236,2020,5787129
CO,2020-04-29,4394,231,2020,5787129
CO,2020-05-06,2805,196,2020,5787129
CO,2020-05-13,2616,142,2020,5787129
CO,2020-05-20,2352,93,2020,5787129
CO,2020-05-27,2060,91,2020,5787129
CO,2020-06-03,2057,72,2020,5787129
CO,2020-06-10,1251,52,2020,5787129
CO,2020-06-17,1371,53,2020,5787129
CO,2020-06-24,1587,27,2020,5787129
CO,2020-07-01,1978,18,2020,5787129
CO,2020-07-08,2238,13,2020,5787129
CO,2020-07-15,3267,25,2020,5787129
CO,2020-07-22,3704,36,2020,5787129
CO,2020-07-29,4152,29,2020,5787129
CO,2020-08-05,3319,33,2020,5787129
CO,2020-08-12,2499,36,2020,5787129
CO,2020-08-19,2176,23,2020,5787129
CO,2020-08-26,2102,18,2020,5787129
CO,2020-09-02,2071,23,2020,5787129
CO,2020-09-09,2013,21,2020,5787129
CO,2020-09-16,3075,27,2020,5787129
CO,2020-09-23,4262,20,2020,5787129
CO,2020-09-30,4229,24,2020,5787129
CO,2020-10-07,4890,41,2020,5787129
CO,2020-10-14,6715,34,2020,5787129
CO,2020-10-21,8616,36,2020,5787129
CO,2020-10-28,12285,63,2020,5787129
CO,2020-11-04,20509,101,2020,5787129
CO,2020-11-11,29132,175,2020,5787129
CO,2020-11-18,37337,246,2020,5787129
CO,2020-11-25,35899,284,2020,5787129
CO,2020-12-02,34116,355,2020,5787129
CO,2020-12-09,31348,465,2020,5787129
CO,2020-12-16,22623,451,2020,5787129
CO,2020-12-23,17252,399,2020,5787129
CO,2020-12-30,13697,287,2020,5787129
CO,2021-01-06,16083,236,2021,5814036
CO,2021-01-13,16469,181,2021,5814036
CO,2021-01-20,11987,150,2021,5814036
CO,2021-01-27,10395,134,2021,5814036
CO,2021-02-03,9245,120,2021,5814036
CO,2021-02-10,8790,97,2021,5814036
CO,2021-02-17,7040,68,2021,5814036
CO,2021-02-24,7664,49,2021,5814036
CO,2021-03-03,7290,48,2021,5814036
CO,2021-03-10,6816,43,2021,5814036
CO,2021-03-17,6403,24,2021,5814036
CO,2021-03-24,7929,30,2021,5814036
CO,2021-03-31,8707,34,2021,5814036
CO,2021-04-07,10504,35,2021,5814036
CO,2021-04-14,11029,21,2021,5814036
CO,2021-04-21,11739,57,2021,5814036
CO,2021-04-28,11892,48,2021,5814036
CO,2021-05-05,10170,53,2021,5814036
CO,2021-05-12,8872,66,2021,5814036
CO,2021-05-19,6011,78,2021,5814036
CO,2021-05-26,5333,53,2021,5814036
CO,2021-06-02,3319,58,2021,5814036
CO,2021-06-09,3135,52,2021,5814036
CO,2021-06-16,2454,50,2021,5814036
CO,2021-06-23,2284,38,2021,5814036
CO,2021-06-30,2421,34,2021,5814036
CO,2021-07-07,2399,32,2021,5814036
CO,2021-07-14,3061,44,2021,5814036
CO,2021-07-21,3841,30,2021,5814036
CO,2021-07-28,5201,36,2021,5814036
CO,2021-08-04,6573,37,2021,5814036
CO,2021-08-11,7658,31,2021,5814036
CO,2021-08-18,9127,58,2021,5814036
CO,2021-08-25,11494,63,2021,5814036
CO,2021-09-01,12624,84,2021,5814036
CO,2021-09-08,12341,84,2021,5814036
CO,2021-09-15,14222,100,2021,5814036
CO,2021-09-22,13155,109,2021,5814036
CO,2021-09-29,13084,116,2021,5814036
CO,2021-10-06,14731,151,2021,5814036
CO,2021-10-13,15588,151,2021,5814036
CO,2021-10-20,15489,149,2021,5814036
CO,2021-10-27,19241,177,2021,5814036
CO,2021-11-03,21058,208,2021,5814036
CO,2021-11-10,24528,251,2021,5814036
CO,2021-11-17,24094,260,2021,5814036
CO,2021-11-24,20435,277,2021,5814036
CO,2021-12-01,16604,255,2021,5814036
CO,2021-12-08,16173,268,2021,5814036
CO,2021-12-15,12104,235,2021,5814036
CO,2021-12-22,19424,225,2021,5814036
CO,2021-12-29,49423,187,2021,5814036
CO,2022-01-05,91524,163,2022,5850935
CO,2022-01-12,121228,187,2022,5850935
CO,2022-01-19,104379,253,2022,5850935
CO,2022-01-26,71664,319,2022,5850935
CO,2022-02-02,38223,290,2022,5850935
CO,2022-02-09,19174,255,2022,5850935
CO,2022-02-16,10643,192,2022,5850935
CO,2022-02-23,6177,125,2022,5850935
CO,2022-03-02,4738,96,2022,5850935
CO,2022-03-09,3315,63,2022,5850935
CO,2022-03-16,2940,43,2022,5850935
CO,2022-03-23,2387,31,2022,5850935
CO,2022-03-30,2316,22,2022,5850935
CO,2022-04-06,2595,14,2022,5850935
CO,2022-04-13,3100,12,2022,5850935
CO,2022-04-20,4433,12,2022,5850935
CO,2022-04-27,5218,13,2022,5850935
CO,2022-05-04,6811,12,2022,5850935
CO,2022-05-11,8901,18,2022,5850935
CO,2022-05-18,11045,20,2022,5850935
CO,2022-05-25,12565,26,2022,5850935
CO,2022-06-01,13509,24,2022,5850935
CO,2022-06-08,17155,53,2022,5850935
CO,2022-06-15,15486,49,2022,5850935
CO,2022-06-22,14066,47,2022,5850935
CO,2022-06-29,15864,57,2022,5850935
CO,2022-07-06,13007,55,2022,5850935
CO,2022-07-13,14077,44,2022,5850935
CO,2022-07-20,12239,35,2022,5850935
CO,2022-07-27,11122,50,2022,5850935
CO,2022-08-03,9417,52,2022,5850935
CO,2022-08-10,8011,37,2022,5850935
CO,2022-08-17,6728,36,2022,5850935
CO,2022-08-24,6129,38,2022,5850935
CO,2022-08-31,6368,21,2022,5850935
CO,2022-09-07,4733,34,2022,5850935
CO,2022-09-14,4823,31,2022,5850935
CO,2022-09-21,4526,33,2022,5850935
CO,2022-09-28,4385,44,2022,5850935
CO,2022-10-05,4128,27,2022,5850935
CO,2022-10-12,4048,26,2022,5850935
CO,2022-10-19,4492,25,2022,5850935
CO,2022-10-26,4915,28,2022,5850935
CO,2022-11-02,5803,31,2022,5850935
CO,2022-11-09,7180,40,2022,5850935
CO,2022-11-16,7825,40,2022,5850935
CO,2022-11-23,8376,62,2022,5850935
CO,2022-11-30,7317,50,2022,5850935
CO,2022-12-07,7116,56,2022,5850935
CO,2022-12-14,5993,35,2022,5850935
CO,2022-12-21,5915,52,2022,5850935
CO,2022-12-28,3707,69,2022,5850935
CO,2023-01-04,3587,25,2023,5901339
CO,2023-01-11,3150,45,2023,5901339
CO,2023-01-18,2220,47,2023,5901339
CO,2023-01-25,2516,35,2023,5901339
CO,2023-02-01,2757,17,2023,5901339
CO,2023-02-08,3180,26,2023,5901339
CO,2023-02-15,3151,20,2023,5901339
CO,2023-02-22,3237,1,2023,5901339
CO,2023-03-01,3005,22,2023,5901339
CO,2023-03-08,2812,58,2023,5901339
CO,2023-03-15,2949,17,2023,5901339
CO,2023-03-22,2252,28,2023,5901339
CO,2023-03-29,2270,56,2023,5901339
CO,2023-04-05,1925,32,2023,5901339
CO,2023-04-12,1772,15,2023,5901339
CO,2023-04-19,2377,14,2023,5901339
CO,2023-04-26,1240,30,2023,5901339
CO,2023-05-03,1090,22,2023,5901339
CO,2023-05-10,1199,14,2023,5901339
CT,2020-01-22,0,0,2020,3579918
CT,2020-01-29,0,0,2020,3579918
CT,2020-02-05,0,0,2020,3579918
CT,2020-02-12,0,0,2020,3579918
CT,2020-02-19,0,0,2020,3579918
CT,2020-02-26,0,0,2020,3579918
CT,2020-03-04,0,0,2020,3579918
CT,2020-03-11,5,0,2020,3579918
CT,2020-03-18,119,1,2020,3579918
CT,2020-03-25,1081,18,2020,3579918
CT,2020-04-01,3217,66,2020,3579918
CT,2020-04-08,5316,241,2020,3579918
CT,2020-04-15,6806,542,2020,3579918
CT,2020-04-22,5981,671,2020,3579918
CT,2020-04-29,5282,629,2020,3579918
CT,2020-05-06,4431,550,2020,3579918
CT,2020-05-13,3840,407,2020,3579918
CT,2020-05-20,3360,404,2020,3579918
CT,2020-05-27,2759,274,2020,3579918
CT,2020-06-03,1657,187,2020,3579918
CT,2020-06-10,843,130,2020,3579918
CT,2020-06-17,662,99,2020,3579918
CT,2020-06-24,554,68,2020,3579918
CT,2020-07-01,660,39,2020,3579918
CT,2020-07-08,536,17,2020,3579918
CT,2020-07-15,527,37,2020,3579918
CT,2020-07-22,575,26,2020,3579918
CT,2020-07-29,1329,19,2020,3579918
CT,2020-08-05,685,11,2020,3579918
CT,2020-08-12,482,13,2020,3579918
CT,2020-08-19,607,6,2020,3579918
CT,2020-08-26,906,7,2020,3579918
CT,2020-09-02,888,5,2020,3579918
CT,2020-09-09,763,7,2020,3579918
CT,2020-09-16,1295,13,2020,3579918
CT,2020-09-23,1149,10,2020,3579918
CT,2020-09-30,1235,11,2020,3579918
CT,2020-10-07,1814,14,2020,3579918
CT,2020-10-14,2497,15,2020,3579918
CT,2020-10-21,3010,30,2020,3579918
CT,2020-10-28,4256,37,2020,3579918
CT,2020-11-04,6246,41,2020,3579918
CT,2020-11-11,9368,71,2020,3579918
CT,2020-11-18,12287,68,2020,3579918
CT,2020-11-25,12124,142,2020,3579918
CT,2020-12-02,12274,165,2020,3579918
CT,2020-12-09,19122,194,2020,3579918
CT,2020-12-16,17233,221,2020,3579918
CT,2020-12-23,12924,229,2020,3579918
CT,2020-12-30,12958,229,2020,3579918
CT,2021-01-06,15791,266,2021,3606607
CT,2021-01-13,21122,306,2021,3606607
CT,2021-01-20,13558,190,2021,3606607
CT,2021-01-27,13205,250,2021,3606607
CT,2021-02-03,9665,181,2021,3606607
CT,2021-02-10,8492,169,2021,3606607
CT,2021-02-17,4871,150,2021,3606607
CT,2021-02-24,5338,117,2021,3606607
CT,2021-03-03,5703,85,2021,3606607
CT,2021-03-10,5382,74,2021,3606607
CT,2021-03-17,6230,53,2021,3606607
CT,2021-03-24,7144,46,2021,3606607
CT,2021-03-31,9122,39,2021,3606607
CT,2021-04-07,8806,44,2021,3606607
CT,2021-04-14,7754,50,2021,3606607
CT,2021-04-21,6953,43,2021,3606607
CT,2021-04-28,5670,53,2021,3606607
CT,2021-05-05,3920,44,2021,3606607
CT,2021-05-12,2163,37,2021,3606607
CT,2021-05-19,1238,43,2021,3606607
CT,2021-05-26,1190,23,2021,3606607
CT,2021-06-02,698,18,2021,3606607
CT,2021-06-09,584,12,2021,3606607
CT,2021-06-16,299,7,2021,3606607
CT,2021-06-23,279,6,2021,3606607
CT,2021-06-30,513,6,2021,3606607
CT,2021-07-07,391,1,2021,3606607
CT,2021-07-14,643,1,2021,3606607
CT,2021-07-21,1143,3,2021,3606607
CT,2021-07-28,1975,5,2021,3606607
CT,2021-08-04,3196,6,2021,3606607
CT,2021-08-11,3851,5,2021,3606607
CT,2021-08-18,4339,11,2021,3606607
CT,2021-08-25,4241,27,2021,3606607
CT,2021-09-01,4652,23,2021,3606607
CT,2021-09-08,3898,57,2021,3606607
CT,2021-09-15,4050,32,2021,3606607
CT,2021-09-22,4940,37,2021,3606607
CT,2021-09-29,3508,145,2021,3606607
CT,2021-10-06,2771,38,2021,3606607
